id;name;url;difficulty;category;is_premium
1331;Rank Transform of an Array;https://leetcode.com/problems/rank-transform-of-an-array;Easy;Hash Table;false
1338;Reduce Array Size to The Half;https://leetcode.com/problems/reduce-array-size-to-the-half;Medium;Hash Table;false
1345;Jump Game IV;https://leetcode.com/problems/jump-game-iv;Hard;Hash Table;false
1346;Check If N and Its Double Exist;https://leetcode.com/problems/check-if-n-and-its-double-exist;Easy;Hash Table;false
1347;Minimum Number of Steps to Make Two Strings Anagram;https://leetcode.com/problems/minimum-number-of-steps-to-make-two-strings-anagram;Medium;Hash Table;false
1348;Tweet Counts Per Frequency;https://leetcode.com/problems/tweet-counts-per-frequency;Medium;Hash Table;false
1357;Apply Discount Every n Orders;https://leetcode.com/problems/apply-discount-every-n-orders;Medium;Hash Table;false
1358;Number of Substrings Containing All Three Characters;https://leetcode.com/problems/number-of-substrings-containing-all-three-characters;Medium;Hash Table;false
1365;How Many Numbers Are Smaller Than the Current Number;https://leetcode.com/problems/how-many-numbers-are-smaller-than-the-current-number;Easy;Hash Table;false
1366;Rank Teams by Votes;https://leetcode.com/problems/rank-teams-by-votes;Medium;Hash Table;false
1370;Increasing Decreasing String;https://leetcode.com/problems/increasing-decreasing-string;Easy;Hash Table;false
1371;Find the Longest Substring Containing Vowels in Even Counts;https://leetcode.com/problems/find-the-longest-substring-containing-vowels-in-even-counts;Medium;Hash Table;false
1386;Cinema Seat Allocation;https://leetcode.com/problems/cinema-seat-allocation;Medium;Hash Table;false
1394;Find Lucky Integer in an Array;https://leetcode.com/problems/find-lucky-integer-in-an-array;Easy;Hash Table;false
1396;Design Underground System;https://leetcode.com/problems/design-underground-system;Medium;Hash Table;false
1399;Count Largest Group;https://leetcode.com/problems/count-largest-group;Easy;Hash Table;false
1400;Construct K Palindrome Strings;https://leetcode.com/problems/construct-k-palindrome-strings;Medium;Hash Table;false
1410;HTML Entity Parser;https://leetcode.com/problems/html-entity-parser;Medium;Hash Table;false
